src	desc	lat	lon	name	cmt	NULL
699	Belford House, Haggerston	51.5366541	-0.07023031	TBA659	TBA659	NULL
700	Battersea Church Road, Battersea	51.47696496	-0.174347066	TBA660	TBA660	NULL
701	Vicarage Crescent, Battersea	51.47287627	-0.176267008	TBA661	TBA661	NULL
702	Durant Street, Bethnal Green	51.52868155	-0.065550321	TBA662	TBA662	NULL
703	St. Bride Street, Holborn	51.51505991	-0.10534448	TBA663	TBA663	NULL
704	Mexfield Road, East Putney	51.45682071	-0.202802098	TBA664	TBA664	NULL
705	Upper Richmond Road, Putney	51.45971528	-0.212145939	TBA665	TBA665	NULL
706	Snowsfields, London Bridge	51.50215353	-0.083632928	TBA666	TBA666	NULL
707	Barons Court Station, West Kensington	51.49021762	-0.215087092	TBA667	TBA667	NULL
708	Disraeli Road, Putney	51.4616107	-0.2161458	TBA668	TBA668	NULL
709	Montserrat Road , Putney	51.46321128	-0.215550761	TBA669	TBA669	NULL
710	Albert Bridge Road, Battersea Park	51.47439218	-0.163347594	TBA670	TBA670	NULL
711	Everington Street, Fulham	51.48335692	-0.216305546	TBA671	TBA671	NULL
712	Mile End Stadium, Mile End	51.51854104	-0.034903714	TBA672	TBA672	NULL
713	Hawley Crescent, Camden Town	51.54100708	-0.14326094	TBA673	TBA673	NULL
714	Stewart's Road, Wandsworth Road	51.47311696	-0.137235175	TBA674	TBA674	NULL
715	Aylward Street, Stepney	51.51563007	-0.049067243	TBA675	TBA675	NULL
716	Stainsby Road , Poplar	51.51542791	-0.02356501	TBA676	TBA676	NULL
717	Dunston Road , Haggerston	51.53658514	-0.075885686	TBA677	TBA677	NULL
718	Ada Street, Hackney Central	51.53571683	-0.060291813	TBA678	TBA678	NULL
719	Victoria Park Road, Hackney Central	51.53642464	-0.054162264	TBA679	TBA679	NULL
720	Star Road, West Kensington	51.48724429	-0.205279052	TBA680	TBA680	NULL
721	Wendon Street, Old Ford	51.53603947	-0.026262677	TBA681	TBA681	NULL
722	Finnis Street, Bethnal Green	51.52458353	-0.058631453	TBA682	TBA682	NULL
723	Stephendale Road, Sands End	51.46822047	-0.190346493	TBA683	TBA683	NULL
724	Alma Road, Wandsworth	51.45799126	-0.184806157	TBA684	TBA684	NULL
725	Walworth Square, Walworth	51.491327	-0.096518684	TBA685	TBA685	NULL
726	Alfreda Street, Battersea Park	51.47505096	-0.150908371	TBA686	TBA686	NULL
727	Chesilton Road, Fulham	51.47569809	-0.20587627	TBA687	TBA687	NULL
728	Putney Bridge Road, East Putney	51.46199911	-0.206240805	TBA688	TBA688	NULL
729	St. Peter's Terrace, Fulham	51.47893931	-0.208485293	TBA689	TBA689	NULL
730	Bridge Avenue, Hammersmith	51.49208492	-0.229116862	TBA690	TBA690	NULL
731	Michael Road, Walham Green	51.47727637	-0.189210466	TBA691	TBA691	NULL
732	Duke Street Hill, London Bridge	51.50630441	-0.087262995	TBA692	TBA692	NULL
733	Park Lane, Mayfair	51.50542628	-0.150817316	TBA693	TBA693	NULL
734	Plough Terrace, Clapham Junction	51.46230566	-0.175407201	TBA694	TBA694	NULL
735	Grant Road East, Clapham Junction	51.46489445	-0.17302926	TBA695	TBA695	NULL
736	Queensdale Road, Shepherd's Bush	51.50659035	-0.216104479	TBA696	TBA696	NULL
737	Fulham Broadway, Walham Green	51.47993289	-0.19411695	TBA697	TBA697	NULL
738	Imperial Road, Sands End	51.47514228	-0.187278987	TBA698	TBA698	NULL
739	Hortensia Road, West Brompton	51.48176572	-0.185273723	TBA699	TBA699	NULL
740	Sirdar Road, Avondale	51.51092871	-0.214594781	TBA700	TBA700	NULL
741	Freston Road, Avondale	51.5129814	-0.219486603	TBA701	TBA701	NULL
742	Blenheim Crescent, Ladbroke Grove	51.51510818	-0.208565479	TBA702	TBA702	NULL
743	Oxford Road, Putney	51.46079243	-0.212607684	TBA703	TBA703	NULL
744	Ingrave Street, Clapham Junction	51.46745485	-0.172293499	TBA704	TBA704	NULL
745	Upcerne Road, West Chelsea	51.47816972	-0.18243547	TBA705	TBA705	NULL
746	Lots Road, West Chelsea	51.4795738	-0.17903854	TBA706	TBA706	NULL
747	Ormonde Gate, Chelsea	51.48796408	-0.161765173	TBA707	TBA707	NULL
748	Hertford Road, De Beauvoir Town	51.53727795	-0.079201849	TBA708	TBA708	NULL
749	Haggerston Road, Haggerston	51.53932857	-0.074284675	TBA709	TBA709	NULL
750	Culvert Road, Battersea	51.4710956	-0.157850096	TBA710	TBA710	NULL
751	Newton Street, Covent Garden	51.51612862	-0.120909408	TBA711	TBA711	NULL
752	London Street, Paddington	51.515117	-0.17371276	TBA712	TBA712	NULL
754	Grenfell Road, Avondale	51.5129006	-0.214762686	TBA713	TBA713	NULL
755	The Vale, Chelsea	51.48512191	-0.174971902	TBA714	TBA714	NULL
756	Prince of Wales Drive, Battersea Park	51.47515398	-0.159169801	TBA715	TBA715	NULL
757	Harcourt Terrace, West Brompton	51.48795853	-0.187404506	TBA716	TBA716	NULL
758	Westbourne Park Road, Portobello	51.51787005	-0.201005397	TBA717	TBA717	NULL
759	Broadley Terrace, Marylebone	51.52456169	-0.165668686	TBA718	TBA718	NULL
760	Elgin Avenue, Maida Hill	51.524309	-0.2012346	TBA719	TBA719	NULL
761	Humbolt Road, Fulham	51.48321729	-0.211860644	TBA720	TBA720	NULL
762	Storey's Gate, Westminster	51.50070305	-0.129698963	TBA721	TBA721	NULL
763	Mile End Park Leisure Centre, Mile End	51.52059714	-0.032566533	TBA722	TBA722	NULL
764	St. John's Road, Clapham Junction	51.46239255	-0.16829214	TBA723	TBA723	NULL
765	Ranelagh Gardens, Fulham	51.46760141	-0.20682737	TBA724	TBA724	NULL
766	Ram Street, Wandsworth	51.45752945	-0.192165613	TBA725	TBA725	NULL
767	Santos Road, Wandsworth	51.45705988	-0.200806304	TBA726	TBA726	NULL
768	Clapham Common North Side, Clapham Common	51.46134382	-0.159322467	TBA727	TBA727	NULL
769	Sandilands Road, Walham Green	51.473611	-0.191803	TBA728	TBA728	NULL
770	Gwendwr Road, West Kensington	51.491026	-0.209121	TBA729	TBA729	NULL
771	Rifle Place, Avondale	51.509224	-0.216016	TBA730	TBA730	NULL
772	Binfield Road, Stockwell	51.47250956	-0.122831913	TBA731	TBA731	NULL
773	Tallis Street, Temple	51.511891	-0.107349	TBA732	TBA732	NULL
774	Hurlingham Park, Parsons Green	51.470131	-0.20464	TBA733	TBA733	NULL
775	Little Brook Green, Brook Green	51.496664	-0.223868	TBA734	TBA734	NULL
777	Limburg Road, Clapham Junction	51.46192307	-0.165297857	TBA735	TBA735	NULL
779	Houndsditch, Aldgate	51.514449	-0.077178979	TBA736	TBA736	NULL
780	Imperial Wharf Station, Sands End	51.474665	-0.18316517	TBA737	TBA737	NULL
781	Victoria &amp; Albert Museum, South Kensington	51.495898	-0.173009	TBA738	TBA738	NULL
782	Halford Road, West Kensington	51.483911	-0.19760944	TBA739	TBA739	NULL
783	Monier Road, Hackney Wick	51.5403115	-0.021630359	TBA740	TBA740	NULL
784	East Village, Queen Elizabeth Olympic Park	51.546326	-0.00993526	TBA741	TBA741	NULL
786	Lee Valley VeloPark, Queen Elizabeth Olympic Park	51.549369	-0.015717614	TBA742	TBA742	NULL
787	Timber Lodge, Queen Elizabeth Olympic Park	51.546805	-0.01469126	TBA743	TBA743	NULL
788	Copper Box Arena, Queen Elizabeth Olympic Park	51.544909	-0.0205426	TBA744	TBA744	NULL
789	Podium, Queen Elizabeth Olympic Park	51.538718	-0.011889482	TBA745	TBA745	NULL
790	Stratford Station, Stratford	51.541793	-0.00481	TBA746	TBA746	NULL
792	Blackfriars Road, Southwark	51.505461	-0.10454093	TBA747	TBA747	NULL
793	Cromer Street, Bloomsbury	51.528279	-0.11955857	TBA748	TBA748	NULL
794	Victoria Rise, Clapham Common	51.461376	-0.14780467	TBA749	TBA749	NULL
795	Euston Square Gardens, Euston	51.527068	-0.13186102	TBA750	TBA750	NULL
796	Coram Street, Bloomsbury	51.524	-0.12640984	TBA751	TBA751	NULL
797	Ossulston Street, Somers Town	51.5293	-0.12827903	TBA752	TBA752	NULL
798	Birkenhead Street, King's Cross	51.53019988	-0.122299441	TBA753	TBA753	NULL
799	Kings Gate House, Westminster	51.49769846	-0.137598896	TBA754	TBA754	NULL
800	Sopwith Way, Battersea Park	51.48112194	-0.149035375	TBA755	TBA755	NULL
801	Lavington Street, Bankside	51.50522417	-0.098031812	TBA756	TBA756	NULL
802	Albert Square, Stockwell	51.47659006	-0.118256789	TBA757	TBA757	NULL
803	Southwark Street, Bankside	51.50540994	-0.098341088	TBA758	TBA758	NULL
804	Good's Way, King's Cross	51.53466774	-0.125078653	TBA759	TBA759	NULL
805	The Metropolitan, Portobello	51.520509	-0.20080483	TBA760	TBA760	NULL
806	Handyside Street, King's Cross	51.53724056	-0.124807386	TBA761	TBA761	NULL
807	Bevington Road West, North Kensington	51.5212	-0.208888173	TBA762	TBA762	NULL
808	Gauden Road, Clapham	51.464995	-0.13090885	TBA763	TBA763	NULL
809	Lincoln's Inn Fields, Holborn	51.51627788	-0.118272992	TBA764	TBA764	NULL
810	Tate Modern, Bankside	51.50672529	-0.098807246	TBA765	TBA765	NULL
811	Westferry Circus, Canary Wharf	51.50570304	-0.027772743	TBA766	TBA766	NULL
812	Here East North, Queen Elizabeth Olympic Park	51.54873119	-0.022606555	TBA767	TBA767	NULL
813	New Spring Gardens Walk, Vauxhall	51.48780745	-0.122759626	TBA768	TBA768	NULL
814	Clapham Road, Lingham Street, Stockwell	51.47143307	-0.123670736	TBA769	TBA769	NULL
815	Lambeth Palace Road, Waterloo	51.5000892	-0.116628701	TBA770	TBA770	NULL
816	Here East South, Queen Elizabeth Olympic Park	51.54653279	-0.02059759	TBA771	TBA771	NULL
817	Riverlight South, Nine Elms	51.48133547	-0.138212296	TBA772	TBA772	NULL
818	Westminster Pier, Westminster	51.501513	-0.12382322	TBA773	TBA773	NULL
819	Belvedere Road 2, South Bank	51.50621	-0.114842	TBA774	TBA774	NULL
820	Victory Place, Walworth	51.492807	-0.091938	TBA775	TBA775	NULL
821	Battersea Power Station, Battersea Park	51.48350749	-0.147714557	TBA776	TBA776	NULL
826	Allington Street, Victoria	51.496863	-0.1429434	TBA777	TBA777	NULL
828	Normandy Road, Stockwell	51.473874	-0.11258096	TBA778	TBA778	NULL
829	Wynne Road, Stockwell	51.469217	-0.11268674	TBA779	TBA779	NULL
830	Sidney Road, Stockwell	51.469202	-0.11902256	TBA780	TBA780	NULL
831	St John's Crescent, Brixton	51.466232	-0.11317995	TBA781	TBA781	NULL
832	Ferndale Road, Brixton	51.464019	-0.11578197	TBA782	TBA782	NULL
833	Saltoun Road, Brixton	51.460232	-0.11537509	TBA783	TBA783	NULL
834	Gas Holders, Battersea Park	51.477966	-0.14785703	TBA784	TBA784	NULL
835	Farringdon Street, Holborn	51.516785	-0.10494775	TBA785	TBA785	NULL
836	York Way, Kings Cross	51.541596	-0.12544145	TBA786	TBA786	NULL
838	Fore Street Avenue, Guildhall	51.518093	-0.0914017	TBA787	TBA787	NULL
839	Sea Containers, South Bank	51.508033	-0.10682363	TBA788	TBA788	NULL
840	George Row, Bermondsey	51.498585	-0.068981764	TBA789	TBA789	NULL
841	Tower Wharf, Bermondsey	51.500845	-0.074704305	TBA790	TBA790	NULL
842	Temple Gardens, Temple	51.510981	-0.10832249	TBA791	TBA791	NULL
844	Canada Water Station, Rotherhithe	51.498439	-0.049150215	TBA792	TBA792	NULL
845	Bermondsey Station, Bermondsey	51.497995	-0.063471392	TBA793	TBA793	NULL
846	Burgess Park Albany Road, Walworth	51.48224	-0.0942844	TBA794	TBA794	NULL
847	South Bermondsey Station, Bermondsey	51.488067	-0.057774596	TBA795	TBA795	NULL
849	Crimscott Street, Bermondsey	51.495598	-0.078893	TBA796	TBA796	NULL
850	Brandon Street, Walworth	51.489102	-0.0915489	TBA797	TBA797	NULL
851	The Blue, Bermondsey	51.492221	-0.0625131	TBA798	TBA798	NULL
852	Coomer Place, West Kensington	51.4835707	-0.2020387	TBA799	TBA799	NULL
